Empresa,Ano,Modelo,Carro/SUV,Titulo,UsadoOuNovo,Transmissao,Motor,TipoDirecao,TipoCombustivel,ConsumoCombustivel,Quilometros,EsquemaCores,CilindrosMotor,TipoCarroceria,Portas,Bancos,Preco
4,2018.0,5,226,4996,2,1,30,4,7,5.9,8178,0,4,3,5,5,33990.0
66,2022.0,432,468,7663,2,2,25,0,8,6.4,2656,649,4,6,2,4,34990.0
19,2020.0,605,569,6303,2,1,32,4,1,7.8,3457,649,4,8,4,4,25980.0
51,2017.0,537,569,4759,2,1,33,0,1,7.0,11998,545,4,8,4,5,38990.0
19,2019.0,320,226,5720,2,1,18,2,8,6.4,10706,596,3,3,5,5,22999.0
19,2016.0,605,569,3868,2,1,52,0,1,9.0,10839,516,5,8,4,5,48990.0
69,2017.0,404,569,4883,2,2,37,4,8,11.1,1820,729,4,8,2,2,22880.0
36,2016.0,387,468,3992,2,1,62,0,1,7.5,1688,736,6,6,4,5,29990.0
19,2021.0,567,468,6787,2,1,15,2,7,5.3,9141,440,3,6,5,5,26990.0
55,2014.0,495,468,3122,2,1,62,1,1,6.1,2731,669,6,6,4,5,46990.0
51,2018.0,435,468,5442,2,1,26,1,7,6.5,7788,791,4,6,4,5,26999.0
36,2008.0,224,468,904,2,1,91,0,7,15.5,5653,558,8,6,4,7,9985.0
51,2014.0,732,468,3112,2,1,35,2,8,7.9,4499,596,4,6,4,5,17990.0
29,2016.0,644,468,3958,2,1,32,1,1,7.8,3459,440,4,6,4,7,35990.0
50,2019.0,549,468,6002,2,1,34,2,8,6.8,13313,596,4,6,4,7,26988.0
69,2015.0,404,569,3724,2,2,40,0,1,8.3,7612,649,4,8,4,5,24990.0
69,2020.0,459,468,6676,2,1,38,0,1,8.0,10908,232,4,6,4,7,76999.0
29,2020.0,445,468,6349,2,1,26,1,8,6.7,6855,158,4,6,4,5,34990.0
43,2023.0,763,374,8181,1,1,17,2,0,7.3,5406,596,3,6,5,5,32990.0
29,2021.0,644,468,6846,2,1,32,1,1,6.1,9157,596,4,6,4,7,44999.0
69,2018.0,199,474,5551,2,1,67,2,8,8.9,9276,136,6,7,4,5,36265.0
50,2018.0,280,468,5413,2,1,25,1,8,7.7,12573,136,4,6,4,5,29910.0
69,2014.0,459,468,3187,2,1,40,0,1,8.5,1255,596,4,6,4,5,40990.0
29,2012.0,411,474,2017,2,1,34,2,8,7.9,7979,0,4,7,4,5,7999.0
27,2014.0,196,474,2844,2,1,99,4,7,14.6,9658,596,8,7,4,5,42990.0
69,2018.0,459,468,5591,2,1,38,0,1,8.0,4680,596,4,6,4,7,52990.0
33,2020.0,492,468,6367,2,1,40,0,1,7.9,8543,649,4,6,4,7,57885.0
65,2018.0,754,468,5526,2,1,30,1,8,7.0,2812,596,4,6,4,5,29990.0
46,2015.0,26,474,3525,2,2,35,2,8,6.5,13382,596,4,7,4,5,18580.0
46,2014.0,187,379,3018,2,1,0,3,0,7.663150894460331,5449,137,0,9,0,0,16499.0
29,2016.0,408,226,3946,2,1,28,2,8,7.3,8465,498,4,3,5,5,21947.0
69,2017.0,404,569,4878,2,2,38,0,1,7.6,9128,649,4,8,4,5,49990.0
27,2017.0,691,468,4458,2,1,38,0,1,8.6,12840,440,4,6,4,7,35880.0
66,2021.0,432,468,7097,2,2,25,0,8,6.4,2860,289,4,6,2,4,38990.0
65,2022.0,728,586,7654,2,1,34,1,7,8.5,9759,649,4,9,4,5,56990.0
29,2017.0,408,226,4496,2,1,26,2,8,7.5,13479,430,4,3,4,5,24990.0
28,2017.0,216,226,4473,2,2,30,2,7,8.8,9531,596,4,3,5,4,52900.0
65,2020.0,548,468,6605,2,1,35,1,8,7.3,6824,596,4,6,4,5,37999.0
69,2009.0,583,586,1248,2,2,34,3,0,7.663150894460331,3985,48,4,9,4,0,14990.0
36,2022.0,387,103,7401,1,1,68,0,0,9.9,8226,596,6,6,4,5,76990.0
51,2009.0,537,569,1176,2,2,35,0,1,9.8,6285,596,4,8,4,5,14990.0
69,2019.0,459,468,6184,2,1,38,0,1,8.0,9637,596,4,6,4,7,68999.0
36,2023.0,226,372,8093,1,1,34,0,8,9.7,9547,0,4,6,4,5,51600.0
29,2017.0,644,468,4507,2,1,34,1,8,9.4,827,498,4,6,4,7,24760.0
51,2011.0,537,569,1774,2,1,35,0,1,10.5,7068,498,4,8,4,5,16999.0
69,2021.0,583,468,7167,2,1,35,1,3,4.8,6259,152,4,6,5,5,58880.0
69,2006.0,459,468,635,2,1,91,0,8,16.4,8379,498,8,6,4,8,24990.0
29,2020.0,445,468,6346,2,1,30,2,8,7.2,10107,158,4,6,4,5,26880.0
50,2016.0,110,468,4140,2,1,30,2,8,7.4,13544,289,4,6,4,5,22990.0
69,2010.0,404,569,1526,2,1,40,0,1,9.5,6070,596,4,8,4,5,28990.0
69,2007.0,459,468,810,2,1,89,0,1,10.3,4637,596,8,6,4,8,64490.0
28,2016.0,398,468,3936,2,1,28,2,8,6.9,10894,289,4,6,4,5,24900.0
65,2016.0,754,468,4225,2,1,30,1,8,7.1,1213,136,4,6,4,5,23990.0
50,2021.0,280,468,7010,2,1,25,2,8,7.3,5234,314,4,6,4,5,39990.0
50,2004.0,720,474,341,2,1,67,1,8,11.5,3262,596,6,7,4,5,8990.0
51,2021.0,577,468,7043,2,1,30,2,8,6.9,6798,136,4,6,4,5,35999.0
46,2015.0,187,468,3544,2,1,35,1,8,7.4,12357,649,4,6,4,5,24990.0
29,2019.0,408,226,5789,2,1,30,2,8,7.4,6290,649,4,3,4,5,24880.0
69,2018.0,404,569,5570,2,1,38,0,1,8.5,3121,596,4,8,4,5,39750.0
15,2008.0,539,3,844,2,1,0,3,0,7.663150894460331,5185,48,0,9,0,0,9980.0
37,2019.0,663,468,5870,2,1,30,1,1,6.4,7384,440,4,6,4,5,39880.0
69,2019.0,459,468,6184,2,1,38,0,1,8.0,536,314,4,6,4,7,59990.0
48,2020.0,158,586,6485,2,1,30,4,8,7.2,10046,61,4,9,4,5,68880.0
50,2021.0,549,468,7016,2,1,34,2,8,7.2,9635,498,4,6,4,7,31977.0
43,2020.0,399,468,6442,2,1,25,2,8,7.3,7431,669,4,6,4,5,24955.0
51,2021.0,537,569,7035,2,1,33,0,1,8.1,8942,314,4,8,4,5,68880.0
29,2011.0,406,3,1652,2,1,0,3,0,7.663150894460331,2218,498,0,3,0,0,10480.0
69,2012.0,199,474,2199,2,1,35,2,8,7.8,4792,430,4,7,4,5,13990.0
37,2020.0,212,474,6385,2,1,30,2,8,7.4,11099,314,4,7,4,5,21490.0
27,2010.0,144,226,1334,2,2,22,2,8,5.6,2938,272,4,3,5,5,9990.0
48,2015.0,342,468,3562,2,1,30,1,7,7.0,14007,729,4,6,4,5,31990.0
29,2019.0,283,474,5787,2,1,30,2,8,7.2,9922,430,4,7,4,5,23990.0
37,2019.0,212,474,5853,2,1,30,2,8,7.4,9648,498,4,7,4,5,22980.0
33,2016.0,243,569,3969,2,1,40,0,1,8.1,2842,498,4,8,4,5,39990.0
19,2016.0,320,226,3861,2,1,25,2,8,6.2,10658,430,4,3,5,5,15888.0
28,2018.0,216,226,5132,2,1,25,2,8,6.1,11793,596,4,3,5,5,28982.0
70,2017.0,687,468,4952,2,1,30,1,1,5.9,10653,649,4,6,4,5,41880.0
51,2012.0,537,569,2147,2,2,35,4,1,9.8,6953,596,4,8,4,5,9999.0
46,2019.0,13,474,5928,2,1,25,2,8,4.9,3549,314,4,7,4,5,21990.0
27,2016.0,221,569,3897,2,1,38,0,1,9.1,2652,596,4,8,4,5,21990.0
27,2018.0,691,468,5121,2,1,38,0,1,8.6,13623,596,4,6,4,7,31850.0
46,2018.0,142,569,5323,2,1,52,0,1,10.0,2797,498,5,8,4,5,30998.0
69,2011.0,607,541,1850,2,2,0,2,8,7.663150894460331,5343,289,0,6,0,0,11990.0
28,2019.0,181,468,5772,2,1,25,2,8,7.3,8735,596,4,6,4,5,34996.0
71,2017.0,744,468,4959,2,1,30,1,1,5.6,12406,158,4,6,4,5,51888.0
49,2013.0,234,468,2551,2,1,26,2,7,7.5,12334,136,4,6,4,4,26982.0
66,2022.0,143,226,7656,2,1,24,2,8,5.4,7867,440,4,3,4,5,19990.0
69,2020.0,404,569,6659,2,2,38,0,1,7.4,5771,596,4,8,4,5,57999.0
51,2018.0,577,468,5466,2,1,30,2,8,6.9,8317,596,4,6,4,5,29933.0
69,2018.0,583,468,5603,2,1,35,1,8,8.5,7214,516,4,6,4,5,35990.0
51,2012.0,509,499,2144,2,1,0,3,8,7.663150894460331,1352,411,0,3,0,0,10990.0
69,2020.0,404,569,6659,2,1,38,0,1,8.5,12649,649,4,8,4,5,49990.0
69,2009.0,563,226,1247,2,1,28,2,3,3.9,971,596,4,3,5,5,16990.0
28,2022.0,216,544,7347,0,1,25,2,8,6.3,10431,371,4,3,4,5,44888.0
27,2019.0,221,569,5753,2,1,38,0,1,8.6,13542,649,4,8,4,5,37980.0
46,2015.0,187,468,3544,2,1,35,1,8,7.4,10418,430,4,6,4,5,27999.0
69,2018.0,404,569,5570,2,1,38,0,1,9.0,5218,729,4,8,2,2,39795.0
29,2018.0,112,226,5140,2,1,26,2,8,6.6,3282,205,4,3,5,5,14950.0
4,2022.0,419,468,7258,2,1,1,1,2,0.0,10316,0,0,6,4,5,126888.0
43,2020.0,763,468,6448,2,1,17,2,8,7.3,7565,440,3,6,5,5,25999.0
29,2015.0,283,474,3406,2,1,28,2,8,7.1,2096,596,4,7,4,5,15950.0
27,2016.0,225,474,3911,2,1,68,4,8,9.5,12460,649,6,7,4,5,31990.0
69,2018.0,442,468,5576,2,1,67,2,8,9.1,11387,342,6,6,4,7,40888.0
33,2017.0,492,468,4532,2,1,40,2,1,8.1,2475,596,4,6,4,7,33988.0
66,2022.0,724,468,7682,2,1,26,2,8,6.2,8674,516,4,6,4,5,33990.0
69,2014.0,199,474,3163,2,1,35,2,8,7.8,386,430,4,7,4,5,19990.0
29,2019.0,408,226,5793,2,1,26,2,8,7.1,8000,48,4,3,4,5,32969.0
65,2011.0,321,468,1792,2,2,30,1,1,6.4,4713,136,4,6,4,5,11999.0
21,2012.0,735,202,1951,2,1,0,3,1,7.663150894460331,5579,498,0,9,0,0,8990.0
69,2016.0,758,226,4286,2,1,23,2,8,6.3,7458,649,4,3,5,5,18500.0
28,2023.0,181,468,7970,2,1,25,1,8,7.4,9770,430,4,6,4,5,47990.0
51,2018.0,732,468,5475,2,1,35,0,8,8.3,12900,649,4,6,4,5,28990.0
50,2020.0,280,468,6512,2,1,25,2,8,7.3,9956,289,4,6,4,5,27999.0
69,2016.0,231,474,4244,2,1,28,2,8,6.6,13855,289,4,7,4,5,21990.0
69,2006.0,199,474,613,2,1,34,2,8,9.8,4181,256,4,7,4,5,7490.0
29,2017.0,700,265,4515,2,1,0,2,8,7.663150894460331,1029,289,0,9,0,0,25999.0
46,2017.0,26,226,4631,2,1,30,2,8,5.8,11861,596,4,3,5,5,21999.0
50,2020.0,110,468,6506,2,1,30,2,8,7.6,9415,649,4,6,4,5,31990.0
37,2016.0,663,468,4016,2,1,30,2,8,7.9,13193,158,4,6,4,5,24888.0
43,2022.0,763,375,7482,0,1,17,2,8,7.3,5733,498,3,6,5,5,29888.0
66,2022.0,432,468,7663,2,2,25,0,8,6.4,3280,649,4,6,2,4,34990.0
50,2021.0,110,468,7006,2,1,30,2,8,7.6,11001,649,4,6,4,5,27888.0
69,2021.0,583,468,7170,2,1,30,2,8,6.5,8939,596,4,6,5,5,38775.0
69,2014.0,402,153,3179,2,1,40,4,1,8.0,138,596,4,0,4,2,33990.0
69,2019.0,323,459,6149,2,1,0,3,1,7.663150894460331,12308,289,0,9,0,0,53490.0
3,2023.0,572,257,7841,0,1,30,1,3,5.4,5451,649,4,6,4,5,92990.0
21,2022.0,703,569,7328,2,1,30,0,1,9.4,8169,649,4,8,4,5,49990.0
4,2013.0,733,468,2308,2,1,30,4,1,5.0,3880,61,4,6,4,5,17990.0
69,2007.0,583,468,813,2,1,34,0,8,9.6,5605,596,4,6,4,5,14990.0
29,2015.0,420,468,3421,2,1,30,2,8,8.4,2761,558,4,6,4,5,19950.0
27,2015.0,241,474,3377,2,1,28,2,8,7.4,11996,596,4,7,4,5,13990.0
27,2018.0,221,569,5103,2,1,38,0,1,9.0,10543,649,4,8,4,5,37990.0
51,2011.0,558,468,1781,2,1,35,0,1,9.0,7061,0,4,6,4,7,10999.0
27,2010.0,225,474,1345,2,1,62,4,8,9.3,4226,498,6,7,4,5,8995.0
50,2013.0,698,569,2577,2,2,35,0,1,9.1,6940,729,4,8,4,5,16990.0
69,2022.0,401,541,7707,2,1,0,4,1,7.663150894460331,4829,596,0,0,0,0,54990.0
66,2019.0,675,226,6113,2,1,22,2,8,4.8,11465,596,4,3,5,5,18995.0
19,2018.0,522,160,5055,2,1,94,4,7,12.7,11423,498,8,2,2,4,56873.0
27,2018.0,126,226,5087,2,1,26,2,7,6.3,9189,371,4,3,5,5,22990.0
27,2017.0,221,569,4444,2,1,38,0,1,9.1,10869,729,4,8,4,5,41990.0
38,2021.0,680,569,6907,2,1,38,0,1,8.5,8256,596,4,8,4,5,31990.0
19,2013.0,605,569,2354,2,1,52,4,1,8.9,5205,498,5,8,4,5,21990.0
51,2015.0,537,569,3615,2,2,33,4,1,6.3,1169,289,4,8,4,5,26990.0
71,2020.0,628,474,6737,2,1,30,1,7,7.3,8079,237,4,7,4,5,49990.0
29,2015.0,112,226,3405,2,1,24,2,8,6.2,3895,430,4,3,5,5,12999.0
28,2009.0,113,474,1098,2,1,34,2,8,8.8,2499,314,4,7,4,5,12990.0
28,2021.0,181,468,6812,2,1,25,2,8,7.3,120,649,4,6,4,7,43990.0
69,2020.0,583,468,6688,2,1,30,2,8,6.5,12972,596,4,6,5,5,38995.0
65,2022.0,728,474,7654,2,1,34,1,7,8.5,5488,411,4,7,4,5,52990.0
29,2018.0,112,226,5140,2,1,26,2,8,6.6,2043,371,4,3,5,5,15950.0
69,2008.0,583,468,1029,2,1,67,0,8,10.5,4627,289,6,6,4,5,16990.0
50,2019.0,549,468,6003,2,1,34,1,8,7.2,13311,729,4,6,4,7,29950.0
50,2018.0,549,468,5425,2,1,33,1,1,6.2,7930,649,4,6,4,7,34980.0
8,2023.0,545,468,7885,2,1,25,2,0,6.9,5406,516,4,6,4,5,37690.0
19,2011.0,316,569,1588,2,1,71,4,8,10.7,7432,516,6,8,2,2,13999.0
66,2018.0,724,468,5533,2,1,26,2,8,6.0,8850,272,4,6,4,5,25990.0
37,2022.0,659,468,7427,2,1,32,1,1,6.1,6383,596,4,6,4,7,59990.0
64,2021.0,446,426,7076,0,1,25,2,8,7.7,3409,649,4,6,5,5,29990.0
40,2015.0,616,431,3506,2,1,0,3,1,7.663150894460331,13254,671,0,3,0,0,35999.0
19,2021.0,567,468,6787,2,1,15,2,7,5.3,9186,314,3,6,5,5,27990.0
50,2023.0,698,569,8324,2,1,34,0,1,8.6,4178,649,4,8,4,5,65940.0
46,2015.0,26,474,3528,2,1,30,2,8,5.7,13738,669,4,7,4,5,23888.0
70,2020.0,385,226,6726,2,1,30,1,7,7.2,8129,61,4,3,5,5,51990.0
24,2017.0,219,474,4423,2,1,101,4,7,15.0,11915,440,8,7,4,5,92990.0
27,2014.0,225,586,2869,2,1,68,4,8,9.8,465,566,6,9,4,5,23895.0
37,2022.0,671,468,7434,2,1,24,2,8,6.7,6862,440,4,6,4,5,25990.0
19,2020.0,292,468,6288,2,1,30,0,1,7.0,8411,498,4,6,4,7,67990.0
51,2020.0,537,569,6545,2,1,33,0,1,7.0,9947,649,4,8,4,5,49990.0
27,2014.0,144,226,2841,2,1,24,2,7,6.5,10997,167,4,3,5,5,12999.0
69,2020.0,459,468,6677,2,1,38,0,1,7.9,10349,735,4,6,4,7,64888.0
69,2015.0,404,569,3726,2,2,40,0,1,8.3,6620,649,4,8,4,5,35950.0
51,2017.0,537,569,4752,2,2,33,4,1,6.6,4872,596,4,8,2,2,16999.0
27,2019.0,695,468,5764,2,1,24,2,8,6.7,13173,649,4,6,4,5,17026.0
46,2016.0,187,468,4084,2,1,35,1,8,7.4,3832,231,4,6,4,5,17500.0
38,2021.0,680,569,6905,2,1,30,0,1,9.3,7819,596,4,8,4,5,44990.0
69,2007.0,404,569,803,2,2,40,4,1,8.6,9809,596,4,8,4,5,9999.0
70,2022.0,687,468,7805,2,1,30,1,7,7.7,5681,649,4,6,4,5,49990.0
51,2015.0,435,468,3609,2,1,26,2,7,6.3,2943,289,4,6,4,5,12999.0
70,2023.0,687,257,8562,0,1,30,1,7,8.6,3167,560,4,6,4,7,57790.0
48,2008.0,581,468,938,2,1,62,1,1,9.5,4019,516,6,6,4,6,14999.0
64,2021.0,521,426,7079,0,1,32,0,1,9.0,3263,649,4,8,4,5,38490.0
27,2010.0,221,569,1342,2,1,68,4,8,12.8,8054,0,6,8,4,5,6999.0
19,2017.0,605,569,4409,2,1,52,0,1,9.0,8170,767,5,8,4,5,56950.0
69,2021.0,583,468,7171,2,1,35,2,3,4.7,10011,596,4,6,5,5,48880.0
29,2009.0,380,226,1104,2,1,26,2,8,7.1,723,440,4,3,3,5,9990.0
28,2012.0,181,468,1991,2,2,30,4,8,7.8,11523,596,4,6,4,5,18990.0
51,2012.0,732,468,2160,2,1,30,0,1,7.4,4194,649,4,6,4,5,14990.0
9,1989.0,233,23,7,2,1,0,4,8,7.663150894460331,1220,48,0,2,0,0,19999.0
64,2023.0,521,569,8400,2,2,32,0,1,8.3,3,596,4,8,4,5,38290.0
19,2016.0,686,468,3878,2,1,59,1,1,8.8,3269,649,6,6,4,5,21990.0
69,2020.0,459,468,6678,2,1,38,0,1,7.9,12093,649,4,6,4,7,84880.0
69,2017.0,458,177,4894,2,1,0,3,1,7.663150894460331,283,558,0,9,0,0,104990.0
69,2022.0,199,474,7694,2,1,35,2,7,6.8,49,498,4,7,4,5,33989.0
24,2004.0,131,569,292,2,1,98,1,7,0.0,7094,596,8,8,4,5,31995.0
69,2017.0,459,468,4901,2,1,38,0,1,8.0,1944,729,4,6,4,7,54980.0
21,2021.0,703,569,6805,2,1,30,0,1,9.4,3088,61,4,8,4,5,37997.0
40,2023.0,616,544,8136,0,1,62,1,7,9.9,1378,323,6,6,5,5,138358.0
66,2023.0,675,378,8422,1,1,22,2,8,4.8,8673,430,4,3,5,5,26585.0
27,2007.0,126,226,676,2,2,28,2,8,7.8,6270,0,4,3,5,5,4999.0
70,2010.0,145,157,1547,2,1,30,2,7,9.3,3629,498,4,1,2,5,12988.0
27,2011.0,225,474,1633,2,2,68,4,8,10.2,5700,48,6,7,4,5,17990.0
69,2019.0,404,569,6159,2,1,38,0,1,8.5,13035,649,4,8,4,5,62990.0
27,2015.0,200,474,3352,2,1,99,4,7,11.7,1360,729,8,7,4,5,32990.0
40,2017.0,616,468,4594,2,1,30,1,1,5.1,3005,649,4,6,5,5,35888.0
36,2012.0,387,468,2036,2,1,62,1,1,8.3,6519,596,6,6,4,5,15997.0
43,2022.0,399,375,7469,1,1,25,2,3,1.7,9547,742,4,6,4,5,52690.0
69,2014.0,442,468,3184,2,1,67,1,8,10.6,5559,102,6,6,4,7,21999.0
29,2017.0,423,586,4501,2,1,35,4,1,8.8,1548,0,4,9,4,8,28990.0
69,2016.0,401,153,4253,2,1,37,4,8,9.8,2900,802,4,0,4,2,28880.0
46,2013.0,187,468,2509,2,1,35,1,8,7.4,1874,61,4,6,4,5,20880.0
19,2018.0,320,226,5048,2,2,33,1,7,8.1,13839,158,4,3,5,5,59990.0
50,2010.0,549,468,1453,2,1,62,0,8,10.4,12676,158,6,6,4,5,15990.0
37,2011.0,387,586,1686,2,1,67,2,8,10.9,5963,596,6,9,4,8,10999.0
50,2014.0,549,468,3070,2,1,30,1,3,1.9,4237,289,4,6,4,5,17999.0
11,2015.0,387,586,3296,2,1,30,2,1,4.5,132,205,4,9,4,7,19990.0
51,2012.0,537,569,2152,2,1,62,0,1,9.5,1863,61,6,8,4,5,27950.0
69,2018.0,199,474,5544,2,1,35,2,3,4.2,10965,596,4,7,4,5,33880.0
4,2009.0,40,160,1055,2,1,57,4,7,9.0,4973,48,6,2,2,4,11990.0
37,2005.0,663,468,414,2,1,59,0,8,11.4,6876,48,6,6,4,5,8499.0
33,2018.0,243,569,5183,2,1,40,0,1,7.7,599,649,4,8,4,5,45888.0
29,2017.0,700,468,4517,2,1,30,2,8,7.9,10482,214,4,6,4,5,28856.0
65,2016.0,754,468,4224,2,1,30,1,8,7.1,10002,596,4,6,4,5,25990.0
27,2006.0,667,474,531,2,1,99,4,8,14.5,2550,269,8,7,4,5,19990.0
37,2020.0,588,226,6394,2,1,24,2,8,6.2,6924,158,4,3,5,5,21990.0
69,2002.0,459,468,213,2,1,72,0,1,0.0,7968,257,6,6,4,8,32999.0
28,1981.0,319,226,2,2,1,25,2,0,7.663150894460331,10648,649,4,3,5,0,19600.0
19,2017.0,522,160,4405,2,1,94,4,7,12.6,7348,649,8,2,2,4,61990.0
51,2011.0,537,569,1775,2,2,35,0,1,9.2,5800,596,4,8,4,5,16490.0
53,2013.0,54,468,2623,2,1,30,2,7,7.9,2757,335,4,6,4,5,15990.0
48,2016.0,355,468,4119,2,1,31,1,1,6.0,2281,516,4,6,4,5,41888.0
51,2013.0,537,569,2594,2,2,35,4,1,7.3,1227,558,4,8,2,3,13398.0
29,2021.0,700,468,6852,2,1,26,1,8,7.2,5021,314,4,6,4,5,52990.0
65,2015.0,754,468,3692,2,1,30,1,8,7.1,2385,158,4,6,4,5,22990.0
36,2011.0,387,468,1675,2,1,68,1,7,11.4,6156,558,6,6,4,5,15999.0
70,2016.0,687,468,4318,2,2,24,2,7,6.3,9503,729,4,6,4,5,24990.0
65,2009.0,321,468,1189,2,1,35,1,7,10.5,5907,729,4,6,4,5,14999.0
69,2021.0,150,468,7105,2,1,28,2,3,4.3,6052,649,4,6,4,5,47888.0
50,2021.0,553,468,7023,2,1,34,0,1,8.0,8856,440,4,6,4,7,47990.0
50,2020.0,110,468,6509,2,1,30,2,8,7.6,10306,136,4,6,4,5,28490.0
46,2011.0,191,468,1717,2,1,69,2,8,11.0,2101,520,6,6,4,7,18999.0
40,2016.0,616,468,4024,2,1,32,1,1,6.0,2121,314,4,6,4,5,31444.0
46,2018.0,187,468,5341,2,1,35,1,8,7.5,1295,498,4,6,4,5,27888.0
51,2012.0,537,569,2151,2,2,35,0,1,9.2,4579,596,4,8,4,5,17988.0
65,2009.0,467,586,1195,2,1,35,1,7,9.7,5689,371,4,9,4,5,14900.0
46,2016.0,191,468,4091,2,1,35,2,8,8.4,1238,596,4,6,4,7,33888.0
46,2018.0,187,468,5339,2,1,35,1,8,7.5,10735,669,4,6,4,5,34988.0
69,2020.0,583,468,6690,2,1,35,1,3,4.8,10578,158,4,6,5,5,44888.0
69,2021.0,231,226,7123,2,1,28,2,3,4.2,13503,136,4,3,5,5,34990.0
69,2020.0,583,468,6691,2,1,35,2,3,4.7,10130,498,4,6,5,5,45990.0
27,2018.0,225,226,5112,2,1,68,1,8,8.9,13180,649,6,3,5,5,24990.0
46,2014.0,26,474,3004,2,2,30,2,8,5.8,893,48,4,7,4,5,15990.0
29,2022.0,408,226,7352,2,1,30,2,8,7.4,7332,669,4,3,5,5,28490.0
69,2019.0,583,468,6189,2,1,30,2,8,6.5,411,649,4,6,5,5,44990.0
65,2020.0,548,468,6607,2,1,68,1,8,9.9,12864,498,6,6,4,5,34990.0
66,2022.0,724,377,7682,0,1,26,2,8,6.2,6843,205,4,6,4,5,34888.0
29,2020.0,408,226,6336,2,1,30,2,8,7.4,9578,354,4,3,4,5,25990.0
29,2020.0,408,226,6336,2,1,30,2,8,7.4,9675,371,4,3,4,5,24850.0
4,2019.0,742,468,5703,2,1,62,1,1,7.3,10036,744,6,6,4,7,114888.0
69,2021.0,199,474,7113,2,1,35,2,7,6.8,2368,516,4,7,4,5,34880.0
21,2019.0,669,448,5738,2,2,0,4,7,7.663150894460331,10039,596,0,8,0,0,17990.0
46,2014.0,26,226,3005,2,1,30,2,8,5.8,1367,314,4,3,5,5,16990.0
19,2017.0,605,569,4415,2,1,52,0,1,9.0,6110,516,5,8,4,5,33997.0
27,2017.0,126,467,4428,2,1,0,2,8,7.663150894460331,12314,158,0,3,0,0,18990.0
65,2017.0,754,468,4830,2,1,30,1,8,7.0,8619,294,4,6,4,5,33980.0
43,2023.0,482,226,8169,2,1,25,2,0,6.7,13538,516,4,3,5,5,19490.0
29,2019.0,700,468,5815,2,1,30,2,8,7.9,10277,729,4,6,4,5,28888.0
24,2004.0,219,474,293,2,1,98,4,7,16.0,3491,0,8,7,4,5,35990.0
27,2017.0,288,468,4454,2,1,25,2,8,6.9,10103,596,4,6,4,5,21490.0
19,2022.0,605,569,7306,2,1,30,0,1,7.6,12778,498,4,8,4,5,59873.0
43,2023.0,763,374,8180,1,1,17,2,0,7.3,6852,596,3,6,5,5,34990.0
69,2017.0,231,226,4858,2,1,28,2,8,6.1,13535,440,4,3,5,5,20999.0
69,2021.0,758,468,7181,2,1,18,2,3,3.8,6391,440,3,6,4,5,39990.0
36,2019.0,387,468,5843,2,1,102,0,7,14.0,10213,48,8,6,4,5,89990.0
65,2019.0,321,468,6089,2,1,35,1,8,7.4,9487,596,4,6,4,5,35990.0
66,2022.0,724,468,7683,2,1,24,2,7,5.9,8878,274,4,6,4,5,36990.0
50,2016.0,553,468,4157,2,1,34,0,1,8.0,305,382,4,6,4,7,34498.0
69,2015.0,130,474,3699,2,1,67,2,8,9.3,12173,47,6,7,4,5,18900.0
65,2016.0,548,468,4221,2,1,35,1,7,7.3,2283,289,4,6,4,5,21990.0
29,2022.0,408,226,7353,2,1,30,2,7,8.5,3736,729,4,3,5,5,66990.0
66,2018.0,675,226,5532,2,1,15,2,8,5.1,8934,430,3,3,5,5,22887.0
50,2016.0,549,468,4150,2,1,33,1,1,5.8,13891,596,4,6,4,7,27980.0
36,2022.0,387,13,7398,1,1,68,0,0,10.6,0,48,6,6,4,7,89990.0
50,2011.0,553,468,1758,2,1,41,0,1,9.2,6295,596,4,6,4,7,26980.0
36,2022.0,730,372,7409,0,1,68,0,8,9.7,1380,791,6,6,4,5,79990.0
50,2016.0,698,569,4161,2,2,34,4,1,7.0,2570,649,4,8,2,2,17880.0
29,2015.0,644,468,3429,2,1,32,1,1,7.3,5992,256,4,6,4,7,22980.0
50,2020.0,549,468,6520,2,1,34,1,8,7.2,13847,558,4,6,4,5,26990.0
28,2020.0,181,468,6325,2,1,25,1,8,7.4,7694,498,4,6,4,5,41900.0
48,2016.0,167,586,4103,2,1,26,2,7,5.7,12408,596,4,9,4,5,28888.0
69,2007.0,583,468,813,2,2,34,0,8,9.1,5493,256,4,6,4,5,11490.0
50,2017.0,553,468,4734,2,1,41,0,1,9.0,3819,0,4,6,4,7,32990.0
46,2013.0,191,468,2515,2,1,69,0,8,11.3,2587,498,6,6,4,7,23990.0
19,2017.0,522,160,4405,2,1,94,4,7,12.6,7767,214,8,2,2,4,53999.0
48,2010.0,261,160,1428,2,1,31,4,1,6.3,5085,243,4,2,2,4,15998.0
69,2020.0,583,468,6695,2,1,35,1,3,4.8,4926,554,4,6,5,5,54850.0
51,2009.0,504,474,1170,2,1,67,2,7,10.2,5364,48,6,7,4,5,8990.0
27,2017.0,225,474,4451,2,1,101,4,7,11.8,11392,61,8,7,4,5,58450.0
46,2017.0,187,468,4654,2,1,32,1,1,5.7,1207,596,4,6,4,5,28990.0
70,2016.0,687,468,4317,2,1,24,2,7,6.3,12658,48,4,6,4,5,22990.0
19,2012.0,318,226,1926,2,1,26,2,8,6.1,12181,498,4,3,5,5,12990.0
36,2023.0,730,13,8104,0,1,68,0,8,9.7,3478,272,6,6,4,5,79990.0
